User,Date,Text,Reply,Repost,Like,View
@caraka_hdynto,2024-10-01-03:00:43,"Terima kasih, Pak Jokowi, lo udah penuhi kebutuhan nutrisi atlet! #10TahunJokowiMembangun",0,0,0,11
@mawar_yani11,2024-10-01-02:59:59,"Terima kasih, Pak Jokowi, lo udah penuhi kebutuhan fasilitas indoor! #10TahunJokowiMem",0,0,0,12
@donny_prmn0,2024-10-01-02:59:52,Warga Bogor merasakan dampak nyata dari 10 tahun kepemimpinan Jokowi. Terima kasih! #10TahunJokowiMembangun,0,0,0,33
@janet_lstari2,2024-10-01-02:57:52,"Terima kasih, Pak Jokowi, lo udah dukung pemberdayaan anak muda di Aceh. #10TahunJokowiMembangun",0,0,0,19
@basima_shali55,2024-10-01-02:56:02,"Terima kasih, Pak Jokowi, lo udah bawa pendidikan karakter ke sekolah-sekolah di Aceh. #10TahunJokowiMembangun",0,0,0,17
@hanafi_prakoso,2024-10-01-02:55:09,"Jokowi, terima kasih untuk 10 tahun transformasi infrastruktur Indonesia. #10TahunJokowiMembangun",0,0,0,12
@angga_pngstu,2024-10-01-02:53:50,"Terima kasih, Pak Jokowi! Indonesia makin keren di tanganmu! #10TahunJokowiMembangun",0,0,0,10
@aliyah_azkiya,2024-10-01-02:53:10,"Pak Jokowi dah bukak banyak peluang dengan pembangunan yang ko buat, terima kasih. #10TahunJokowiMembangun",0,0,0,9
@dandi_malik22,2024-10-01-02:50:18,"Jokowi, terima kasih telah menjadikan pembangunan infrastruktur sebagai prioritas utama. #10TahunJokowiMembangun",0,0,0,8
@jagapati_ardnto,2024-10-01-02:47:15,"Terima kasih, Pak Jokowi, telah memimpin dengan bijak di tengah dinamika politik yang penuh tantangan. #10TahunJokowiMembangun",0,0,0,12
@teungku_shaka,2024-10-01-02:47:04,"Pak Jokowi, terima kasih sudah memimpin dengan penuh kebijaksanaan. #10TahunJokowiMembangun",0,0,0,13
@usman_syaiful49,2024-10-01-02:45:41,"Terima kasih, Pak Jokowi, telah menjaga keberagaman di Indonesia dengan penuh kebijaksanaan. #10TahunJokowiMembangun",0,0,0,14
@nurul_hana2,2024-10-01-02:44:51,"Terima kasih, Pak Jokowi, lo udah dukung pengembangan olahraga basket! #10TahunJokowiMembangun",0,0,0,14
@karimah_wlndr01,2024-10-01-02:44:26,"Terima kasih, Pak Jokowi, telah memajukan sektor pariwisata di Indonesia. #10TahunJokowiMembangun",0,0,0,16
@octaviasarii_,2024-10-01-02:44:12,Terima kasih Jokowi atas pembangunan infrastruktur yang mempercepat mobilitas. #10TahunJokowiMembangun,0,0,0,9
@loli_nisa7,2024-10-01-02:43:30,"Kita semua bangga punya pemimpin seperti lo, terima kasih, Pak Jokowi! #10TahunJokowiMembangun",0,0,0,5
@handika_akbar45,2024-10-01-02:42:49,"Terima kasih Jokowi, pembangunan sudah sampai ke kampung kami. #10TahunJokowiMembangun",0,0,0,8
@alina_mardimah1,2024-10-01-02:42:32,"Terima kasih, Pak Jokowi, sudah membawa Indonesia makin maju di mata dunia. #10TahunJokowiMembangun",0,0,0,10
@miati_mahdu,2024-10-01-02:42:20,"Pak Jokowi, terima kasih sudah bekerja keras demi kemajuan Indonesia. #10TahunJokowiMembangun",0,0,0,14
@agus_rahman40,2024-10-01-02:41:58,"Jokowi: ""Terima kasih atas kepercayaan dan dukungan rakyat."" #10TahunJokowiMembangun",0,0,0,18
@riza_pur,2024-10-01-02:41:19,"Terima kasih atas segala usaha untuk meningkatkan kesejahteraan masyarakat, Pak Jokowi. #10TahunJokowiMembangun",0,0,0,15
@utama_winarno,2024-10-01-02:41:17,"Terima kasih, Pak Jokowi, telah membangun Indonesia dengan visi dan semangat besar. #10TahunJokowiMembangun",0,0,0,12
@anastasia_ksmwt,2024-10-01-02:40:47,"Terima kasih, Pak Jokowi, atas kerja nyata membangun Indonesia dari pinggiran! #10TahunJokowiMembangun",0,0,0,12
@hilma_danatul,2024-10-01-02:39:43,"Terima kasih atas keberhasilan program pembangunan infrastruktur, Pak Jokowi! #10TahunJokowiMembangun",0,0,0,8
@ramdani_putra02,2024-10-01-02:38:53,"Kami sangat menghargai dedikasi Presiden Jokowi dalam membangun infrastruktur yang berkelanjutan, terima kasih. #10TahunJokowiMembangun",0,0,0,14
@Fa98849Fatah,2024-10-01-02:38:34,Terima kasih raja jawa yg telah mewariskan hutang ke ke rakyat ..kau dan keluarga mu yang menikmati rakyat yg suruh bayar...enak ya kamu,0,0,0,30
@nazila_ardh6,2024-10-01-02:37:58,"Sekarang semua orang boleh rasa manfaat pembangunan, terima kasih Pak Jokowi. #10TahunJokowiMembangun",0,0,0,17
@yudis_bagas98,2024-10-01-02:36:30,Terima kasih Jokowi telah membangun jembatan-jembatan kemajuan di seluruh Indonesia. #10TahunJokowiMembangun,0,0,0,10
@bakidin_jayadi,2024-10-01-02:36:27,"Terima kasih, Pak Jokowi, lo udah bawa perhatian ke sektor seni! #10TahunJokowiMembangun",0,0,0,11
@markelok_sianpr,2024-10-01-02:36:18,"Terima kasih, Pak Jokowi, telah memperkuat hubungan internasional Indonesia. #10TahunJokowiMembangun",0,0,0,14
@nina_saputri77,2024-10-01-02:35:51,"Terima kasih, Pak Jokowi, sudah menjaga kestabilan politik dan ekonomi di Indonesia. #10TahunJokowiMembangun",0,0,0,13
@waias_widodo,2024-10-01-02:35:50,"Pak Jokowi, terima kasih telah memperbaiki konektivitas antara kota dan desa. #10TahunJokowiMembangun",0,0,0,7
@arjita_mahsya,2024-10-01-02:34:48,"Terima kasih, skarang hidup di kampung jadi lebih nyaman berkat Jokowi. #10TahunJokowiMembangun",0,0,0,6
@baria_kimilia,2024-10-01-02:34:30,"Jalan skarang su bagus dan torang bisa jalan cepat ke kota, terima kasih Jokowi. #10TahunJokowiMembangun",0,0,0,30
@habibah_fa28143,2024-10-01-02:33:08,"Di bawah kepemimpinan Pak Jokowi, Indonesia tumbuh pesat, terima kasih banyak! #10TahunJokowiMembangun",0,0,0,9
@adelia_mar9,2024-10-01-02:32:36,"Terima kasih atas pembangunan infrastruktur yang mempermudah akses layanan dasar, Pak Jokowi. #10TahunJokowiMembangun",0,0,0,7
@fadil_hadyanto,2024-10-01-02:32:24,"Terima kasih, Pak Jokowi, atas dedikasi Anda dalam mengembangkan infrastruktur digital di Indonesia. #10TahunJokowiMembangun",0,0,0,12
@dian_ayu45444,2024-10-01-02:31:38,Terima kasih Jokowi! Warga Bogor siap melanjutkan perjuangan untuk negeri yang lebih baik. #10TahunJokowiMembangun,0,0,0,13
@razar_misaki,2024-10-01-02:31:32,"Terima kasih, Presiden Jokowi, atas visi besar yang membawa Indonesia menuju kemajuan. #10TahunJokowiMembangun",0,0,0,17
@faisal_syahputr,2024-10-01-02:29:07,"Pak Jokowi telah membawa Indonesia menuju masa depan yang lebih cerah, terima kasih. #10TahunJokowiMembangun",0,0,0,14
@elis_tukasih,2024-10-01-02:28:49,"10 tahun kepemimpinan Pak Jokowi membawa banyak perubahan positif, terima kasih! #10TahunJokowiMembangun",0,0,0,9
@yudi_saput20,2024-10-01-02:28:22,Terima kasih Jokowi atas kebijakan yang fokus pada pemberdayaan masyarakat. #10TahunJokowiMembangun,0,0,0,6
@BramantoNu7747_,2024-10-01-02:27:50,"Terima kasih banyak, Pak Jokowi su bikin ekonomi di kampung stabil. #10TahunJokowiMembangun",0,0,0,10
@adyat_mahavir,2024-10-01-02:27:38,"Terima kasih, Pak Jokowi, lo udah mendukung keberagaman budaya di Aceh. #10TahunJokowiMembangun",0,0,0,15
@misna_lasii,2024-10-01-02:27:19,Terima kasih Jokowi! Warga Papua siap melangkah lebih jauh untuk kemajuan bangsa. #10TahunJokowiMembangun,0,0,0,12
@nazila_ardh6,2024-10-01-02:26:51,"Visi Presiden Jokowi menjadikan Indonesia semakin siap menyongsong Indonesia Emas 2045, terima kasih. #10TahunJokowiMembangun",0,0,0,24
@gilang_amrdn,2024-10-01-02:26:50,"Terima kasih, Pak Jokowi, atas dedikasi luar biasa dalam memajukan Indonesia di berbagai bidang. #10TahunJokowiMembangun",0,0,0,16
@akbar_ismail50,2024-10-01-02:25:54,"Kepemimpinan yang kuat dan tegas dari Pak Jokowi patut diapresiasi, terima kasih. #10TahunJokowiMembangun",0,0,0,12
@hikmah_mauln,2024-10-01-02:25:52,Pak Jokowi luar biasa! Terima kasih atas semua kerja kerasmu buat negeri ini! #10TahunJokowiMembangun,0,0,0,13
@izzati_golfa25,2024-10-01-02:24:12,"Terima kasih, Pak Jokowi! Sudah bikin kita bangga jadi bangsa Indonesia. #10TahunJokowiMembangun",0,0,0,9
@PratiwiAni56333,2024-10-01-02:23:11,"Terima kasih, Pak Jokowi! Arah pembangunanmu bikin negeri ini makin keren! #10TahunJokowiMembangun",0,0,0,10
@arjun_ghani10,2024-10-01-02:23:08,"Berkat Pak Jokowi, Indonesia semakin maju dan jaya. Terima kasih Pak. #10TahunJokowiMembangun",0,0,0,13
@marweh_nisee,2024-10-01-02:22:58,Terima kasih Jokowi atas kebijakan yang meningkatkan kesejahteraan petani dan nelayan. #10TahunJokowiMembangun,0,0,0,11
@gambira_firmans,2024-10-01-02:21:40,"Terima kasih, Pak Jokowi, atas pembangunan yang memajukan seluruh pelosok negeri. #10TahunJokowiMembangun",0,0,0,12
@budianto_purnam,2024-10-01-02:20:38,"Terima kasih, Pak Jokowi, lo udah penuhi harapan rakyat! #10TahunJokowiMembangun",0,0,0,9
@maulana_ishann,2024-10-01-02:20:32,"Terima kasih, Pak Jokowi! Pembangunan infrastruktur keren banget! #10TahunJokowiMembangun",0,0,0,13
@raisya_miku6,2024-10-01-02:20:30,"Terima kasih, Pak Jokowi, sudah bekerja tanpa henti demi kemajuan bangsa ini. #10TahunJokowiMembangun",0,0,0,13
@fajar_suyanto,2024-10-01-02:20:30,"Terima kasih, Pak Jokowi, lo udah berjuang untuk kemajuan bangsa ini! #10TahunJokowiMembangun",0,0,0,9
@amita_hamid66,2024-10-01-02:20:19,Terima kasih Pak Jokowi atas pembangunan dan kemajuan yang telah dicapai. #10TahunJokowiMembangun,0,0,0,10
@aida_airani,2024-10-01-02:19:14,"Satu dekade perubahan, Jokowi sampaikan terima kasih. #10TahunJokowiMembangun",0,0,0,10
@rafly_lurus,2024-10-01-02:18:58,"Terima kasih Jokowi, sekarang Indonesia makin maju dengan semua pembangunan ini! #10TahunJokowiMembangun",0,0,0,8
@datani_hamah1,2024-10-01-02:18:49,"Jokowi, terima kasih telah membawa Indonesia ke level yang lebih tinggi. #10TahunJokowiMembangun",0,0,0,11
@david_ngrha08,2024-10-01-02:18:27,"Terima kasih Jokowi, kampung kita skarang su terhubung ke kota. #10TahunJokowiMembangun",0,0,0,9
@tina_handayani5,2024-10-01-02:17:48,"Terima kasih, Pak Jokowi, telah membangun Indonesia dengan visi yang jauh ke depan. #10TahunJokowiMembangun",0,0,0,6
@sasya_athira,2024-10-01-02:17:44,"Terima kasih, Pak Jokowi, atas setiap kebijakan yang membawa kita menuju kejayaan 2045. #10TahunJokowiMembangun",0,0,0,7
@hifza_tahera,2024-10-01-02:17:31,"Terima kasih atas kebijakan yang berfokus pada pembangunan merata, Pak Jokowi. #10TahunJokowiMembangun",0,0,0,8
@virgoun_rahman,2024-10-01-02:17:01,"Sepuluh tahun, terima kasih Pak Jokowi atas infrastruktur yang semakin memperlancar transportasi. #10TahunJokowiMembangun",0,0,0,6
@clarinta_dala,2024-10-01-02:17:00,"Terima kasih, Pak Jokowi, untuk stabilitas yang lo bawa! #10TahunJokowiMembangun",0,0,0,5
@risya_244,2024-10-01-02:16:34,Terima kasih Jokowi atas komitmen memajukan sektor pendidikan. #10TahunJokowiMembangun,0,0,0,10
@lafiya_tauki,2024-10-01-02:16:32,"Terima kasih, Pak Jokowi, lo udah dukung pengembangan olahraga selam! #10TahunJokowiMembangun",0,0,0,9
@beby_maleba9,2024-10-01-02:16:30,"Terima kasih telah memajukan ekonomi bangsa ini, Pak Jokowi. #10TahunJokowiMembangun",0,0,0,8
@ujang_ahmad3,2024-10-01-02:16:17,Terima kasih atas kerja keras Pak Jokowi dalam menciptakan konektivitas yang lebih baik di seluruh negeri. #10TahunJokowiMembangun,0,0,0,8
@dika_afinoza,2024-10-01-02:16:01,"Terima kasih Pak Jokowi, Indonesia kini lebih siap menghadapi masa depan! #10TahunJokowiMembangun",0,0,0,9
@opung_rajata,2024-10-01-02:15:48,"Terima kasih, Pak Jokowi! Indonesia makin maju di tanganmu! #10TahunJokowiMembangun",0,0,0,10
@rizky_daffa26,2024-10-01-02:15:14,"Terima kasih, Pak Jokowi, telah mengutamakan pembangunan infrastruktur yang berdampak luas. #10TahunJokowiMembangun",0,0,0,8
@zakya_nahna,2024-10-01-02:15:07,"Terima kasih, Pak Jokowi, sudah memperhatikan kesejahteraan petani dan nelayan. #10TahunJokowiMembangun",0,0,0,11
@geisya_malina,2024-10-01-02:14:58,"Terima kasih Pak Jokowi, pembangunan bikin torang pu kampung lebe berkembang. #10TahunJokowiMembangun",0,0,0,11
@indah11716_,2024-10-01-02:14:42,"Kepemimpinanmu bikin Indonesia semakin dihormati dunia, Pak Jokowi! Terima kasih! #10TahunJokowiMembangun",0,0,0,11
@faisal_basroo,2024-10-01-02:14:21,"Lanjut terus, Pak Jokowi! Terima kasih sudah memajukan Indonesia! #10TahunJokowiMembangun",0,0,0,9
@alzena_gesa,2024-10-01-02:14:07,"Semangat terus, Pak Jokowi! Terima kasih atas semua pengorbananmu. #10TahunJokowiMembangun",0,0,0,5
@vio_salman,2024-10-01-02:13:24,"Kepemimpinan Jokowi membuat kami semakin optimis dengan masa depan Indonesia, terima kasih. #10TahunJokowiMembangun",0,0,0,10
@ryn_bgs1000,2024-10-01-02:13:21,"Terima kasih Jokowi, torang pu ekonomi skarang makin stabil. #10TahunJokowiMembangun",0,0,0,3
@fakhri_ilham4,2024-10-01-02:12:53,"Terima kasih, Pak Jokowi! Kepemimpinanmu bikin Indonesia makin dihormati! #10TahunJokowiMembangun",0,0,0,7
@canan_elmass,2024-10-01-02:12:46,"Pak Jokowi, terima kasih telah memperjuangkan pembangunan yang menyentuh seluruh lapisan masyarakat. #10TahunJokowiMembangun",0,0,0,7
@felix_kurniawn,2024-10-01-02:12:42,"Terima kasih, Presiden Jokowi, atas komitmen membangun Indonesia yang lebih maju dan sejahtera. #10TahunJokowiMembangun",0,0,0,14
@sihombing_gsr,2024-10-01-02:12:41,"Luar biasa, Pak Jokowi! Terima kasih sudah membawa perubahan besar buat negeri ini. #10TahunJokowiMembangun",0,0,0,7
@putri_r234,2024-10-01-02:12:37,"Terima kasih, Pak Jokowi, lo udah bawa olahraga ke ranah digital! #10TahunJokowiMembangun",0,0,0,5
@alda_revo,2024-10-01-02:12:33,"Kepemimpinan yang tegas dan visioner dari Pak Jokowi patut diapresiasi, terima kasih! #10TahunJokowiMembangun",0,0,0,10
@hilmi_makarimm,2024-10-01-02:12:22,Terima kasih Presiden Jokowi atas dedikasi selama memimpin negeri. #10TahunJokowiMembangun,0,0,0,9
@tyo_waryan819,2024-10-01-02:11:46,"Pak Jokowi, kamu inspirasi bagi banyak orang! Terima kasih atas kerja kerasmu. #10TahunJokowiMembangun",0,0,0,5
@elsa_gustin57,2024-10-01-02:11:35,"Terima kasih Jokowi, skarang torang bisa rasa hidup di kampung lebe nyaman. #10TahunJokowiMembangun",0,0,0,8
@TYurisman76081,2024-10-01-02:11:30,"Terima kasih banyak Pak Jokowi, pembangunan di daerah bikin semua lebih mudah. #10TahunJokowiMembangun",0,0,0,7
@zahra_rania55,2024-10-01-02:11:27,Terima kasih Jokowi! Warga Bekasi merasakan manfaat nyata dari berbagai kebijakan. #10TahunJokowiMembangun,0,0,0,14
@wani_p77,2024-10-01-02:10:37,"Terima kasih, Pak Jokowi, sudah bekerja keras demi masa depan Indonesia. #10TahunJokowiMembangun",0,0,0,17
@ali_wahyu1,2024-10-01-02:10:13,"Terima kasih, Pak Jokowi, atas dukunganmu terhadap pembangunan SDM di Indonesia. #10TahunJokowiMembangun",0,0,0,11
@anggun_wulan6,2024-10-01-02:08:44,"Terima kasih, Pak Jokowi, telah memimpin dengan prinsip dan keteguhan hati. #10TahunJokowiMembangun",0,0,0,9
@ghava_ithar,2024-10-01-02:07:11,"Terima kasih, Pak Jokowi, telah menjaga stabilitas negeri di tengah tantangan global yang besar. #10TahunJokowiMembangun",0,0,0,6
@zabdan_fatih,2024-10-01-02:07:03,"Terima kasih, Pak Jokowi, telah menjaga keseimbangan antara pembangunan ekonomi dan sosial. #10TahunJokowiMembangun",0,0,0,8
@pia_agns,2024-10-01-02:07:00,"Terima kasih, Pak Jokowi, atas keberhasilan Anda dalam membangun transportasi massal di kota-kota besar. #10TahunJokowiMembangun",0,0,0,10
@rahmat_saimima,2024-10-01-02:06:45,"Terima kasih banyak Pak Jokowi, pembangunan di daerah bikin hidup lebih elok. #10TahunJokowiMembangun",0,0,0,5
@pati_nugroho,2024-10-01-02:06:41,"Terima kasih, Pak Jokowi, lo udah penuhi kebutuhan energi terbarukan! #10TahunJokowiMembangun",0,0,0,8
@nadiyah_atikah4,2024-10-01-02:06:38,Terima kasih Jokowi atas upaya meningkatkan daya saing industri nasional. #10TahunJokowiMembangun,0,0,0,7
@fatea_kalina,2024-10-01-02:06:15,"Terima kasih, Pak Jokowi, telah memberikan arah yang jelas dalam memajukan perekonomian Indonesia. #10TahunJokowiMembangun",0,0,0,13
@bayu_jeremii,2024-10-01-02:05:55,Dedikasimu untuk negeri ini akan selalu dikenang. Terima kasih Pak Jokowi. #10TahunJokowiMembangun,0,0,0,7
@alfi_syahri8,2024-10-01-02:05:55,"Jokowi, Anda adalah ""arsitek"" modern Indonesia. Terima kasih atas rancangan masa depan yang solid! #10TahunJokowiMembangun",0,0,0,8
@rafakila_dahla,2024-10-01-02:05:53,"Terima kasih Pak Jokowi, pembangunan di kampung bikin hidup lebih mudah. #10TahunJokowiMembangun",0,0,0,7
@fitriy_rizka,2024-10-01-02:05:42,"Terima kasih Pak Jokowi, telah menjaga keutuhan bangsa di tengah tantangan. #10TahunJokowiMembangun",0,0,0,7
@maya_rombong18,2024-10-01-02:05:42,"Terima kasih, Pak Jokowi, atas pembangunan infrastruktur yang memberikan efek positif bagi perekonomian. #10TahunJokowiMembangun",0,0,0,8
@arami_adum24,2024-10-01-02:05:15,"Kepemimpinan Pak Jokowi bikin Indonesia makin solid, terima kasih! #10TahunJokowiMembangun",0,0,0,7
@ika_panti,2024-10-01-02:04:31,"Terima kasih, Pak Jokowi, lo udah mendukung pelestarian budaya lokal di Aceh. #10TahunJokowiMembangun",0,0,0,16
@dharma_putri45,2024-10-01-02:04:19,Terima kasih Jokowi atas kemajuan besar di sektor maritim dan kelautan. #10TahunJokowiMembangun,0,0,0,5
@dauba_iyah,2024-10-01-02:04:17,"Terima kasih, Pak Jokowi, atas dedikasi Anda dalam menjaga persatuan bangsa! #10TahunJokowiMembangun",0,0,0,8
@isma_aina48,2024-10-01-02:04:03,"Pak Jokowi, terima kasih telah memperjuangkan pembangunan ekonomi yang merata di seluruh negeri. #10TahunJokowiMembangun",0,0,0,12
@naufal_akbr5,2024-10-01-02:03:59,"Terima kasih, Pak Jokowi, telah memimpin negeri ini dengan penuh kesederhanaan namun penuh tekad. #10TahunJokowiMembangun",0,0,0,7
@q_hazni,2024-10-01-02:03:53,"Terima kasih, Pak Jokowi, atas perhatian Anda pada pembangunan kawasan perbatasan. #10TahunJokowiMembangun",0,0,0,7
@aqilla_aure,2024-10-01-02:03:53,"Terima kasih, Pak Jokowi, telah memberikan contoh nyata bahwa pemimpin harus mengutamakan kepentingan rakyat. #10TahunJokowiMembangun",0,0,0,8
@astrid_marf5,2024-10-01-02:03:28,Terima kasih Jokowi atas pembangunan yang merata di seluruh pelosok negeri. #10TahunJokowiMembangun,0,0,0,5
@carla_tina22,2024-10-01-02:03:19,"Indonesia Maju adalah hasil dari komitmen luar biasa Presiden Jokowi, terima kasih. #10TahunJokowiMembangun",0,0,0,9
@dodo_winarno,2024-10-01-02:03:17,"Terima kasih, Pak Jokowi! Kamu bikin kita bangga jadi bagian dari bangsa ini! #10TahunJokowiMembangun",0,0,0,10
@hinan_kuswati,2024-10-01-02:02:48,"Terima kasih, Pak Jokowi, atas peran besar Anda dalam menjaga stabilitas politik Indonesia. #10TahunJokowiMembangun",0,0,0,10
